year,institution_name,inst_type_name,institution_city,state_abbv,CC_iss_name,total_open_acc,total_new_acc
2010,"Old Dominion University Alumni Association, Inc.",Alumni Association,Norfolk,VA,"FIA Card Services, N.A.",1008,53
2010,"Omega Psi Phi Fraternity, Inc.",Other,Decatur,GA,"PNC Bank, N.A. ",692,0
2010,"Omicron Delta Kappa Society, Inc.",Other,Lexington,VA,"FIA Card Services, N.A.",1465,81
2010,Oral Roberts University Alumni Foundation,Foundation,Tulsa,OK,"FIA Card Services, N.A.",534,1
2010,Oregon Health Sciences University Alumni Associations,Alumni Association,Portland,OR,"FIA Card Services, N.A.",130,0
2010,Oregon Institute of Technology,University,Klamath Falls,OR,"FIA Card Services, N.A.",342,0
2010,"Oregon State University Alumni Association, Inc.",Alumni Association,Corvallis,OR,Chase Bank,3805,0
2010,Osteopathic Physicians and Surgeons of California,Other,Sacramento,CA,"FIA Card Services, N.A.",57,0
2010,Oswego Alumni Association,Alumni Association,Oswego,NY,"FIA Card Services, N.A.",1575,55
2010,Otterbein College,University,Westerville,OH,"FIA Card Services, N.A.",527,5
2010,Oxford Limited,University,Oxford,UK,"FIA Card Services, N.A.",40,0
2010,Pace University,University,New York,NY,"FIA Card Services, N.A.",1659,2
2010,"PanIIT, Inc.",Other,Cupertino,CA,"FIA Card Services, N.A.",237,5
2010,Parker School for Professional Success,University,Dallas,TX,"FIA Card Services, N.A.",448,0
2010,Peirce College,University,Philadelphia,PA,"FIA Card Services, N.A.",5,0
2010,Penn State Alumni Association,Alumni Association,University Park,PA,"FIA Card Services, N.A.",70060,744
2010,Pennsylvania College of Optometry,University,Philadelphia,PA,"FIA Card Services, N.A.",103,0
2010,Pennsylvania Pharmacists Association,Other,Harrisburg,PA,"FIA Card Services, N.A.",236,12
2010,Pepperdine University Alumni Association,Alumni Association,Malibu,CA,U.S. Bank National Association ND,694,80
2010,Phi Alpha Delta Law Fraternity International,Other,Baltimore,MD,"FIA Card Services, N.A.",1375,53
2010,Phi Chi Medical Fraternity,Other,New Albany,IN,"FIA Card Services, N.A.",12,0
2010,Phi Delta Chi,Other,South Lyon,MI,"FIA Card Services, N.A.",146,5
2010,"Phi Delta Epsilon Medical Fraternity, Inc.",Other,Hollywood ,FL,"FIA Card Services, N.A.",13,1
2010,"Phi Delta Kappa International, Inc.",Other,Bloomington,IN,"FIA Card Services, N.A.",904,22
2010,Phi Delta Theta Fraternity,Other,Oxford,OH,"FIA Card Services, N.A.",868,42
2010,Phi Eta Sigma,Other,Bowling Green,KY,"FIA Card Services, N.A.",2722,1
2010,Phi Kappa Psi,Other,Indianapolis,IN,"FIA Card Services, N.A.",447,16
2010,Phi Kappa Sigma International Fraternity,Other,Chester Springs,PA,"FIA Card Services, N.A.",124,1
2010,Phi Kappa Tau Fraternity,Other,Oxford,OH,"FIA Card Services, N.A.",464,5
2010,Phi Kappa Theta National Fraternity,Other,Carmel,IN,"FIA Card Services, N.A.",6,5
2010,Phi Mu,Other,Tucker,GA,"FIA Card Services, N.A.",1747,71
2010,"Phi Mu Alpha Sinfonia Fraternity of America, Inc.",Other,Evansville,IN,"FIA Card Services, N.A.",444,18
2010,Phi Rho Sigma Medical Society,Other,Indianapolis,IN,"FIA Card Services, N.A.",1,0
2010,Phi Sigma Pi,Other,Lancaster,PA,"FIA Card Services, N.A.",340,14
2010,Phi Sigma Sigma Foundation,Foundation,Elkridge,MD,"FIA Card Services, N.A.",626,4
2010,Phi Theta Kappa International Honor Society,Other,Jackson,MS,"FIA Card Services, N.A.",15841,280
2010,"Pi Beta Phi Fraternity, Inc.",Other,Town and Country,MO,"FIA Card Services, N.A.",1483,54
2010,Pi Kappa Alpha Corporation,Other,Memphis,TN,"FIA Card Services, N.A.",1180,49
2010,Pi Kappa Phi Foundation,Other,Charlotte,NC,"FIA Card Services, N.A.",895,26
2010,"Pi Lambda Phi Fraternity, Inc.",Other,Danbury,CT,"FIA Card Services, N.A.",141,12
2010,"Pi Sigma Epsilon, Inc.",Other,Hartland,WI,"FIA Card Services, N.A.",184,6
2010,Pittsburg State University Alumni Association,Alumni Association,Pittsburg,KS,Chase Bank,0,0
2010,Plymouth State University Alumni Association,Alumni Association,Plymouth,NH,"FIA Card Services, N.A.",403,0
2010,"Polytechnic Institute Alumni Association, Inc.",Alumni Association,Brooklyn,NY,UMB Bank,0,0
2010,Portland State University Alumni Association,Alumni Association,Portland,OR,"FIA Card Services, N.A.",1239,43
2010,"Potsdam College Foundation, Inc.",Foundation,Potsdam,NY,U.S. Bank National Association ND,427,71
2010,Prairie View A&M University/National Alumni Association,"Alumni Association, University",Prairie View,TX,"FIA Card Services, N.A.",172,0
2010,Pratt Institute,University,Brooklyn,NY,"FIA Card Services, N.A.",57,0
2010,Presbyterian College,University,Clinton,SC,"FIA Card Services, N.A.",224,1
2010,President and Trustees of the Spring Hill College of the County of Mobile,University,Mobile,AL,"FIA Card Services, N.A.",239,1
2010,Princeton University Store,Other,Princeton,NJ,"FIA Card Services, N.A.",1941,1
2010,Principia,University,St. Louis,MO,UMB Bank,194,165
2010,Providence College Alumni Association,Alumni Association,Providence,RI,"FIA Card Services, N.A.",2049,24
2010,Psi Omega Dental Fraternity,Other,Charleston,SC,"FIA Card Services, N.A.",76,0
2010,Psi Upsilon Fraternity,Other,Indianapolis,IN,"FIA Card Services, N.A.",9,2
2010,Purdue Alumni Association,Alumni Association,West Lafayette,IN,Purdue Federal Credit Union,16358,2642
2010,Queens College Foundation,Foundation,Flushing,NY,"FIA Card Services, N.A.",556,0
2010,Queen's University at Kingston,University,Kingston,ON,"FIA Card Services, N.A.",36,0
2010,Quincy University,University,Quincy,IL,"FIA Card Services, N.A.",160,0
2010,Quinnipiac University,University,Hamden,CT,"FIA Card Services, N.A.",302,7
2010,Quinnipiac University School of Law,University,Hamden,CT,"FIA Card Services, N.A.",49,0
2010,Radford University Alumni Association,Alumni Association,Radford,VA,"FIA Card Services, N.A.",383,0
2010,Ramapo College Foundation,Foundation,Mahwah,NJ,"FIA Card Services, N.A.",76,0
2010,Randolph Macon Woman's College Alumnae Association,Alumni Association,Lynchburg,VA,"FIA Card Services, N.A.",124,0
2010,Regents of the University of Colorado,University,Denver,CO,"FIA Card Services, N.A.",1766,30
2010,Regents of the University of Colorado ,University,Colorado Springs,CO,U.S. Bank National Association ND,215,27
2010,"Regents of the University of Colorado, a Body Corporate",University,Boulder,CO,Elevations Credit Union,2053,145
2010,Regis College,University,Weston,MA,"FIA Card Services, N.A.",299,1
2010,Rensselaer Polytechnic Institute Alumni Association,Alumni Association,Troy,NY,U.S. Bank National Association ND,833,136
2010,Rhode Island College Alumni Association,Alumni Association,Providence,RI,U.S. Bank National Association ND,724,158
2010,Rhode Island School of Design,University,Providence,RI,"FIA Card Services, N.A.",1028,29
2010,Richard Stockton College of New Jersey,University,Pomona,NJ,"FIA Card Services, N.A.",473,7
2010,Rider University,University,Lawrenceville,NJ,"FIA Card Services, N.A.",683,1
2010,Robert Morris College Alumni Association,Alumni Association,Coraopolis,PA,"FIA Card Services, N.A.",461,25
2010,Rockhurst University,University,Kansas City,MO,"FIA Card Services, N.A.",498,4
2010,Roger Williams University,University,Bristol,RI,"FIA Card Services, N.A.",413,0
2010,"Rollins College Alumni Association, Inc.",Alumni Association,Winter Park,FL,"FIA Card Services, N.A.",649,21
2010,Rose-Hulman Institute of Technology,University,Terre Haute,IN,"FIA Card Services, N.A.",221,5
2010,Rosemont College,University,Rosemont,PA,"FIA Card Services, N.A.",3,0
2010,Rowan University Alumni Association and Rowan University Foundation,"Alumni Association, Foundation",Glassboro,NJ,"FIA Card Services, N.A.",1708,58
2010,Russell Sage College Alumnae Association,Alumni Association,Troy,NY,"FIA Card Services, N.A.",379,2
2010,"Rutgers University Alumni Federation and Rutgers, the State University of New Jersey","Alumni Association, University",New Brunswick,NJ,U.S. Bank National Association ND,5342,759
2010,Rutgers University Student and Alumni Federal Credit Union,Other,New Brunswick,NJ,"FIA Card Services, N.A.",14226,17
2010,Sacramento State Alumni Association,Alumni Association,Sacramento,CA,"FIA Card Services, N.A.",386,79
2010,SAE International,Other,Warrendale,PA,"FIA Card Services, N.A.",1995,3
2010,Saginaw Valley State University,University,University Center,MI,"FIA Card Services, N.A.",708,15
2010,Saint Anselm College,University,Manchester,NH,"FIA Card Services, N.A.",554,9
2010,Saint Francis University,University,Loretto,PA,"FIA Card Services, N.A.",336,0
2010,Saint Joseph's College,University,Rensselaer,IN,"FIA Card Services, N.A.",368,4
2010,Saint Joseph's College of Maine,University,Standish,ME,"FIA Card Services, N.A.",69,0
2010,Saint Joseph's University,University,Philadelphia,PA,"FIA Card Services, N.A.",1338,53
2010,Saint Leo University,University,Saint Leo,FL,"FIA Card Services, N.A.",841,1
2010,Saint Louis University,University,St. Louis,MO,"FIA Card Services, N.A.",3386,50
2010,Saint Mary's College of California,University,Moraga,CA,"FIA Card Services, N.A.",304,0
2010,Saint Peter's College Alumni Association,Alumni Association,Jersey City,NJ,U.S. Bank National Association ND,319,62
2010,Saint Vincent College Alumni Association,Alumni Association,Latrobe,PA,"FIA Card Services, N.A.",168,0
2010,Saint Xavier University,University,Chicago,IL,"FIA Card Services, N.A.",256,0
2010,Salem State College Alumni Association,Alumni Association,Salem,MA,"FIA Card Services, N.A.",1455,1
2010,"Salisbury University Foundation, Inc.",Foundation,Salisbury,MD,"FIA Card Services, N.A.",858,37
2010,Sam Houston State University,University,Huntsville,TX,Chase Bank,0,0
2010,San Jose State University Alumni Association,Alumni Association,San Jose,CA,"FIA Card Services, N.A.",2969,96
2010,Santa Clara University,University,Santa Clara,CA,"FIA Card Services, N.A.",3250,53
2010,Seattle Pacific University,University,Seattle,WA,"FIA Card Services, N.A.",584,10
2010,Seattle University,University,Seattle,WA,"FIA Card Services, N.A.",616,1
2010,"Seminole Boosters, Inc.",Other,Tallahassee,FL,"FIA Card Services, N.A.",8271,90
2010,Seton Hall University,University,South Orange,NJ,"FIA Card Services, N.A.",2714,42
2010,Shenandoah University,University,Winchester,VA,"FIA Card Services, N.A.",41,0
2010,Shepherd College Alumni Association,Alumni Association,Shepherdstown,WV,"FIA Card Services, N.A.",481,0
2010,"Shippensburg University Foundation, Inc.",Foundation,Shippensburg,PA,"FIA Card Services, N.A.",1731,39
2010,"Shippensburg University Student Services, Inc.",Other,Shippensburg,PA,Pennsylvania State Employees Credit Union,595,14
2010,Shorter College Alumni Association,Alumni Association,Rome,GA,"FIA Card Services, N.A.",247,3
2010,Siena College,University,Loudonville,NY,"FIA Card Services, N.A.",559,14
2010,Sigma Alpha Epsilon Fraternity,Other,Evanston,IL,"FIA Card Services, N.A.",1477,61
2010,Sigma Alpha Iota International Music Fraternity,Other,Asheville,NC,"FIA Card Services, N.A.",711,34
2010,Sigma Alpha Mu Fraternity,Other,Indianapolis,IN,"FIA Card Services, N.A.",200,0
2010,Sigma Beta Delta,Other,St. Louis,MO,"FIA Card Services, N.A.",384,17
2010,Sigma Chi Foundation,Other,Evanston,IL,U.S. Bank National Association ND,1131,208
2010,Sigma Kappa Sorority,Other,Indianapolis,IN,"FIA Card Services, N.A.",961,82
2010,"Sigma Nu Fraternity, Inc.",Other,Lexington,VA,"FIA Card Services, N.A.",251,0
2010,"Sigma Phi Epsilon Fraternity, Inc.",Other,Richmond,VA,"FIA Card Services, N.A.",491,0
2010,"Sigma Pi Fraternity International, Inc.",Other,Vincennes,IA,"FIA Card Services, N.A.",842,27
2010,Sigma Sigma Sigma,Other,Woodstock,VA,"FIA Card Services, N.A.",753,8
2010,"Sigma Tau Gamma Fraternity, Inc.",Other,Warrensburg,MO,"FIA Card Services, N.A.",397,2
2010,"Sigma Theta Tau International Honor Society of Nursing, Inc.",Other,Indianapolis,IN,"FIA Card Services, N.A.",4485,409
2010,"Sigma Xi, The Scientific Research Society",Other,Research Triangle Park,NC,"FIA Card Services, N.A.",869,26
2010,Simmons College,University,Boston,MA,"FIA Card Services, N.A.",166,8
2010,SIUE Alumni Association,Alumni Association,Edwardsville,IL,"FIA Card Services, N.A.",1024,33
2010,"Slippery Rock University Foundation, Inc.",Foundation,Slippery Rock,PA,U.S. Bank National Association ND,836,114
2010,"Society for Mining, Metallurgy and Exploration, Inc.",Other,Littleton,CO,"FIA Card Services, N.A.",336,1
2010,Society of Nuclear Medicine,Other,New York,NY,"FIA Card Services, N.A.",785,9
2010,Society of Plastics Engineers,Other,Brookfield,CT,"FIA Card Services, N.A.",858,1
2010,Society of Women Engineers,Other,New York,NY,"FIA Card Services, N.A.",1042,7
2010,Soil and Water Conservation Society,Other,Ankeny,IA,"FIA Card Services, N.A.",174,0
2010,"Sonoma State University Alumni Association, Inc.",Alumni Association,Rohnert Park,CA,"FIA Card Services, N.A.",1091,22
2010,South Dakota School of Mines & Technology Foundation,Foundation,Rapid City,SD,"FIA Card Services, N.A.",273,0
2010,South Dakota State University Alumni Association,Alumni Association,Brookings,SD,U.S. Bank National Association ND,611,102
2010,Southeast Missouri State University,University,Cape Girardeau,MO,"FIA Card Services, N.A.",1419,39
2010,Southeastern College,University,Lakeland,FL,"FIA Card Services, N.A.",16,0
2010,Southeastern Louisiana Alumni Association,Alumni Association,Hammond,LA,U.S. Bank National Association ND,494,82
2010,Southern Adventist University,University,Collegedale,TN,"FIA Card Services, N.A.",245,0
2010,Southern Connecticut State University Alumni Association,Alumni Association,New Haven,CT,U.S. Bank National Association ND,732,87
2010,Southern Methodist University,University,Dallas,TX,"FIA Card Services, N.A.",838,52
2010,Southern New Hampshire University,Alumni Association,Manchester,NH,U.S. Bank National Association ND,426,38
2010,"Southern Polytechnic State University Alumni Association, Inc.",Alumni Association,Marietta,GA,"FIA Card Services, N.A.",207,8
2010,Southern University System Alumni Federation,Alumni Association,Baton Rouge,LA,"FIA Card Services, N.A.",60,0
2010,Southern Utah University Alumni Association,Alumni Association,Cedar City,UT,"FIA Card Services, N.A.",815,9
2010,Southern Wesleyan University,University,Central,SC,"FIA Card Services, N.A.",59,0
2010,Southwest Missouri State University Foundation,Foundation,Springfield,MO,"FIA Card Services, N.A.",2965,61
2010,"Southwestern Oklahoma State University Alumni Association, Inc.",Alumni Association,Weatherford,OK,"FIA Card Services, N.A.",809,7
2010,Spring Arbor University,University,Spring Arbor,MI,"FIA Card Services, N.A.",228,8
2010,Springfield College,University,Springfield,MA,"FIA Card Services, N.A.",367,0
2010,St. Ambrose University,University,Davenport,IA,"FIA Card Services, N.A.",234,7
2010,St. Bonaventure University,University,St. Bonaventure,NY,Chase Bank,0,0
2010,"St. Catherine's College, Cambridge",University,Cambridge,UK,"FIA Card Services, N.A.",1,0
2010,St. Cloud State University Alumni Association,Alumni Association,Saint Cloud,MN,"FIA Card Services, N.A.",2145,39
2010,St. Edward's University,University,Austin,TX,"FIA Card Services, N.A.",192,0
2010,St. Francis College,University,Brooklyn,NY,"FIA Card Services, N.A.",263,0
2010,St. George's University School of Medicine Alumni Association,Alumni Association,Islip Terrace,NY,"FIA Card Services, N.A.",72,0
